user_id,age,country,platform,daily_usage_minutes,content_type,engagement_score,mental_fatigue_level,date
3730,18,Pakistan,Instagram,284,Reels,6.24,4,2023-06-05 09:00:00
3731,57,Brazil,X,92,Shorts,2.49,3,2023-06-05 10:00:00
3732,49,Australia,Facebook,118,Live,7.52,3,2023-06-05 11:00:00
3733,47,Germany,X,25,Stories,4.38,4,2023-06-05 12:00:00
3734,60,USA,Facebook,152,Stories,5.35,2,2023-06-05 13:00:00
3735,64,Brazil,Instagram,249,Live,9.03,4,2023-06-05 14:00:00
3736,36,Pakistan,X,270,Shorts,4.85,10,2023-06-05 15:00:00
3737,61,Canada,Instagram,221,Reels,6.45,2,2023-06-05 16:00:00
3738,59,Canada,Facebook,244,Shorts,9.64,10,2023-06-05 17:00:00
3739,36,Canada,TikTok,236,Reels,4.79,8,2023-06-05 18:00:00
3740,59,UK,X,236,Live,5.83,10,2023-06-05 19:00:00
3741,26,India,Instagram,246,Posts,6.05,5,2023-06-05 20:00:00
3742,54,Germany,X,194,Reels,2.79,7,2023-06-05 21:00:00
3743,19,Canada,X,233,Stories,7.5,4,2023-06-05 22:00:00
3744,16,USA,X,70,Stories,7.4,10,2023-06-05 23:00:00
3745,43,Canada,YouTube,283,Stories,2.53,6,2023-06-06 00:00:00
3746,39,Australia,Instagram,273,Shorts,0.63,10,2023-06-06 01:00:00
3747,50,India,Instagram,213,Shorts,9.99,4,2023-06-06 02:00:00
3748,28,Pakistan,X,20,Shorts,6.03,6,2023-06-06 03:00:00
3749,62,India,TikTok,301,Stories,2.22,1,2023-06-06 04:00:00
3750,49,Brazil,X,224,Reels,3.19,6,2023-06-06 05:00:00
3751,26,Pakistan,YouTube,261,Stories,6.37,6,2023-06-06 06:00:00
3752,51,Pakistan,Facebook,272,Reels,1.81,2,2023-06-06 07:00:00
3753,32,Brazil,YouTube,233,Shorts,0.85,10,2023-06-06 08:00:00
3754,50,Germany,TikTok,123,Posts,8.09,10,2023-06-06 09:00:00
3755,33,Brazil,X,182,Shorts,7.3,9,2023-06-06 10:00:00
3756,55,UK,Instagram,24,Live,3.44,6,2023-06-06 11:00:00
3757,37,Pakistan,X,40,Reels,1.06,7,2023-06-06 12:00:00
3758,39,Pakistan,TikTok,339,Posts,5.12,2,2023-06-06 13:00:00
3759,34,Brazil,Instagram,112,Shorts,3.12,2,2023-06-06 14:00:00
3760,52,Germany,YouTube,193,Posts,4.28,2,2023-06-06 15:00:00
3761,54,Canada,Facebook,182,Stories,3.1,10,2023-06-06 16:00:00
3762,36,Australia,Facebook,100,Reels,2.17,9,2023-06-06 17:00:00
3763,23,USA,X,319,Live,4.18,3,2023-06-06 18:00:00
3764,43,Germany,YouTube,24,Stories,9.67,4,2023-06-06 19:00:00
3765,20,UK,TikTok,168,Posts,3.03,1,2023-06-06 20:00:00
3766,32,Germany,Facebook,101,Shorts,3.69,1,2023-06-06 21:00:00
3767,52,India,YouTube,147,Reels,3.63,4,2023-06-06 22:00:00
3768,51,Canada,X,66,Live,5.06,2,2023-06-06 23:00:00
3769,34,Canada,Instagram,246,Shorts,8.51,8,2023-06-07 00:00:00
3770,42,Pakistan,X,242,Live,4.32,4,2023-06-07 01:00:00
3771,49,Canada,X,135,Reels,8.16,3,2023-06-07 02:00:00
3772,26,Canada,YouTube,97,Posts,1.59,3,2023-06-07 03:00:00
3773,60,Brazil,Facebook,95,Live,9.0,6,2023-06-07 04:00:00
3774,62,Canada,YouTube,137,Reels,2.26,6,2023-06-07 05:00:00
3775,27,Canada,Instagram,127,Live,0.87,6,2023-06-07 06:00:00
3776,36,USA,YouTube,346,Shorts,2.0,6,2023-06-07 07:00:00
3777,26,UK,TikTok,122,Live,2.31,8,2023-06-07 08:00:00
3778,54,Pakistan,X,202,Shorts,5.33,8,2023-06-07 09:00:00
3779,43,Brazil,Facebook,286,Shorts,4.77,9,2023-06-07 10:00:00
3780,20,Canada,Instagram,5,Reels,7.3,1,2023-06-07 11:00:00
3781,32,Pakistan,X,215,Stories,0.98,10,2023-06-07 12:00:00
3782,35,UK,YouTube,267,Live,5.23,8,2023-06-07 13:00:00
3783,56,Brazil,TikTok,336,Posts,3.66,5,2023-06-07 14:00:00
3784,61,Australia,YouTube,216,Shorts,6.49,3,2023-06-07 15:00:00
3785,27,Canada,X,91,Stories,0.92,10,2023-06-07 16:00:00
3786,21,Pakistan,Instagram,157,Shorts,0.83,3,2023-06-07 17:00:00
3787,32,Germany,Facebook,354,Stories,4.56,6,2023-06-07 18:00:00
3788,34,Brazil,X,191,Stories,8.21,8,2023-06-07 19:00:00
3789,41,Brazil,Instagram,65,Posts,6.88,10,2023-06-07 20:00:00
3790,63,Pakistan,X,289,Stories,0.66,2,2023-06-07 21:00:00
3791,59,Canada,TikTok,99,Posts,2.2,9,2023-06-07 22:00:00
3792,59,India,YouTube,278,Reels,2.65,5,2023-06-07 23:00:00
3793,47,USA,Facebook,45,Shorts,4.52,5,2023-06-08 00:00:00
3794,21,Germany,Instagram,151,Posts,6.07,1,2023-06-08 01:00:00
3795,51,Germany,Facebook,250,Shorts,2.56,6,2023-06-08 02:00:00
3796,53,India,Facebook,136,Live,4.13,5,2023-06-08 03:00:00
3797,26,Canada,Facebook,301,Reels,6.05,7,2023-06-08 04:00:00
3798,48,Brazil,Instagram,127,Live,4.14,7,2023-06-08 05:00:00
3799,39,Brazil,Instagram,147,Live,1.86,4,2023-06-08 06:00:00
3800,38,USA,Facebook,186,Stories,5.17,5,2023-06-08 07:00:00
3801,30,Germany,YouTube,196,Stories,3.58,10,2023-06-08 08:00:00
3802,42,USA,X,211,Live,8.71,8,2023-06-08 09:00:00
3803,26,Germany,Facebook,235,Stories,7.87,2,2023-06-08 10:00:00
3804,32,Canada,TikTok,26,Shorts,2.31,1,2023-06-08 11:00:00
3805,29,Australia,Facebook,84,Stories,1.95,6,2023-06-08 12:00:00
3806,42,Germany,Instagram,134,Live,3.8,4,2023-06-08 13:00:00
3807,33,Australia,X,296,Stories,4.42,10,2023-06-08 14:00:00
3808,43,Germany,TikTok,280,Stories,9.35,3,2023-06-08 15:00:00
3809,62,Brazil,X,327,Posts,3.37,7,2023-06-08 16:00:00
3810,62,UK,X,59,Posts,8.74,8,2023-06-08 17:00:00
3811,19,Canada,TikTok,70,Live,5.3,4,2023-06-08 18:00:00
3812,22,India,Facebook,231,Shorts,8.91,10,2023-06-08 19:00:00
3813,60,Australia,Facebook,30,Reels,7.17,6,2023-06-08 20:00:00
3814,50,India,Facebook,257,Reels,7.23,2,2023-06-08 21:00:00
3815,63,Canada,YouTube,201,Live,5.43,8,2023-06-08 22:00:00
3816,24,Pakistan,Facebook,134,Shorts,8.48,6,2023-06-08 23:00:00
3817,23,India,TikTok,247,Shorts,2.92,9,2023-06-09 00:00:00
3818,60,Canada,YouTube,316,Shorts,9.12,6,2023-06-09 01:00:00
3819,32,Brazil,Facebook,216,Posts,6.55,6,2023-06-09 02:00:00
3820,32,India,YouTube,194,Live,4.67,2,2023-06-09 03:00:00
3821,64,Australia,TikTok,294,Reels,9.83,5,2023-06-09 04:00:00
3822,48,UK,Facebook,230,Shorts,8.69,9,2023-06-09 05:00:00
3823,47,India,Instagram,250,Live,7.83,1,2023-06-09 06:00:00
3824,23,Australia,TikTok,60,Reels,3.1,4,2023-06-09 07:00:00
3825,34,Germany,X,59,Posts,9.75,10,2023-06-09 08:00:00
3826,53,Canada,X,280,Stories,7.56,10,2023-06-09 09:00:00
3827,18,USA,TikTok,310,Reels,6.25,3,2023-06-09 10:00:00
3828,20,Pakistan,X,344,Reels,9.26,1,2023-06-09 11:00:00
3829,28,Brazil,TikTok,157,Reels,2.04,1,2023-06-09 12:00:00
3830,62,USA,Instagram,57,Stories,1.82,1,2023-06-09 13:00:00
3831,61,Brazil,TikTok,115,Shorts,5.86,1,2023-06-09 14:00:00
3832,46,Canada,Facebook,208,Stories,1.04,2,2023-06-09 15:00:00
3833,31,Brazil,Facebook,116,Reels,6.81,5,2023-06-09 16:00:00
3834,47,UK,YouTube,329,Posts,2.79,2,2023-06-09 17:00:00
3835,37,India,X,262,Reels,1.63,4,2023-06-09 18:00:00
3836,44,UK,X,20,Posts,4.39,9,2023-06-09 19:00:00
3837,37,USA,TikTok,354,Live,4.93,3,2023-06-09 20:00:00
3838,58,Pakistan,X,170,Posts,2.12,2,2023-06-09 21:00:00
3839,18,Australia,Facebook,305,Reels,0.89,4,2023-06-09 22:00:00
3840,25,Pakistan,Instagram,284,Stories,4.43,9,2023-06-09 23:00:00
3841,57,Canada,TikTok,162,Reels,7.72,4,2023-06-10 00:00:00
3842,36,Canada,X,253,Reels,8.8,5,2023-06-10 01:00:00
3843,31,UK,Facebook,185,Live,1.43,4,2023-06-10 02:00:00
3844,27,Australia,YouTube,195,Shorts,5.48,8,2023-06-10 03:00:00
3845,17,UK,X,143,Reels,3.0,4,2023-06-10 04:00:00
3846,56,India,Instagram,82,Live,4.06,2,2023-06-10 05:00:00
3847,39,Germany,Instagram,340,Stories,9.37,4,2023-06-10 06:00:00
3848,50,Australia,X,54,Live,3.84,2,2023-06-10 07:00:00
3849,45,Germany,X,89,Live,3.97,9,2023-06-10 08:00:00
3850,45,Pakistan,Facebook,187,Posts,2.49,8,2023-06-10 09:00:00
3851,62,India,X,187,Shorts,9.62,9,2023-06-10 10:00:00
3852,50,Brazil,YouTube,8,Shorts,4.84,4,2023-06-10 11:00:00
3853,34,Brazil,Facebook,321,Stories,5.92,1,2023-06-10 12:00:00
3854,23,Germany,TikTok,115,Live,4.81,3,2023-06-10 13:00:00
3855,41,USA,YouTube,338,Stories,2.9,7,2023-06-10 14:00:00
3856,64,Pakistan,Facebook,343,Stories,8.2,1,2023-06-10 15:00:00
3857,55,Germany,Facebook,255,Shorts,0.77,8,2023-06-10 16:00:00
3858,22,India,Instagram,137,Shorts,7.06,9,2023-06-10 17:00:00
3859,45,Germany,Facebook,104,Shorts,6.15,8,2023-06-10 18:00:00
3860,22,Canada,YouTube,176,Reels,1.87,5,2023-06-10 19:00:00
3861,18,UK,X,291,Live,2.08,9,2023-06-10 20:00:00
3862,16,USA,YouTube,123,Stories,6.76,4,2023-06-10 21:00:00
3863,51,Canada,TikTok,354,Live,3.47,9,2023-06-10 22:00:00
3864,40,Canada,Facebook,179,Stories,3.02,1,2023-06-10 23:00:00
3865,52,India,Facebook,34,Stories,1.06,3,2023-06-11 00:00:00
3866,16,UK,Facebook,59,Stories,7.78,4,2023-06-11 01:00:00
3867,30,UK,Facebook,200,Stories,8.89,10,2023-06-11 02:00:00
3868,52,Australia,Instagram,45,Posts,8.29,1,2023-06-11 03:00:00
3869,28,Pakistan,Instagram,177,Posts,4.93,6,2023-06-11 04:00:00
3870,55,USA,X,334,Reels,5.57,4,2023-06-11 05:00:00
3871,23,Pakistan,Facebook,223,Shorts,2.8,4,2023-06-11 06:00:00
3872,20,India,TikTok,212,Stories,2.14,1,2023-06-11 07:00:00
3873,24,USA,X,162,Live,8.32,5,2023-06-11 08:00:00
3874,16,Australia,Facebook,337,Posts,8.08,9,2023-06-11 09:00:00
3875,51,Germany,Instagram,232,Shorts,7.88,6,2023-06-11 10:00:00
3876,50,Canada,TikTok,89,Reels,4.9,8,2023-06-11 11:00:00
3877,17,USA,X,177,Shorts,8.71,4,2023-06-11 12:00:00
3878,55,Pakistan,TikTok,249,Stories,9.3,9,2023-06-11 13:00:00
3879,38,Canada,Facebook,177,Shorts,3.62,7,2023-06-11 14:00:00
3880,24,India,YouTube,339,Stories,2.63,7,2023-06-11 15:00:00
3881,49,Pakistan,TikTok,216,Posts,4.91,8,2023-06-11 16:00:00
3882,61,Germany,TikTok,88,Posts,2.2,2,2023-06-11 17:00:00
3883,29,India,Instagram,177,Stories,8.9,6,2023-06-11 18:00:00
3884,19,Brazil,Facebook,187,Live,3.71,7,2023-06-11 19:00:00
3885,45,Germany,TikTok,137,Posts,5.97,3,2023-06-11 20:00:00
3886,46,Germany,Facebook,292,Live,6.15,8,2023-06-11 21:00:00
3887,53,Canada,Instagram,266,Stories,5.39,1,2023-06-11 22:00:00
3888,26,India,Facebook,354,Stories,1.99,1,2023-06-11 23:00:00
3889,50,India,Instagram,286,Posts,9.91,10,2023-06-12 00:00:00
3890,23,USA,Instagram,297,Live,2.14,3,2023-06-12 01:00:00
3891,18,Pakistan,X,273,Stories,7.64,6,2023-06-12 02:00:00
3892,29,Brazil,Facebook,353,Posts,8.02,7,2023-06-12 03:00:00
3893,28,India,YouTube,201,Stories,1.88,2,2023-06-12 04:00:00
3894,60,USA,X,29,Shorts,9.37,6,2023-06-12 05:00:00
3895,47,Brazil,Instagram,145,Shorts,5.13,5,2023-06-12 06:00:00
3896,49,UK,YouTube,227,Posts,6.47,6,2023-06-12 07:00:00
3897,60,UK,TikTok,24,Stories,6.6,1,2023-06-12 08:00:00
3898,34,Brazil,TikTok,251,Posts,5.3,10,2023-06-12 09:00:00
3899,53,UK,X,332,Reels,1.85,7,2023-06-12 10:00:00
3900,31,Australia,YouTube,205,Posts,7.64,8,2023-06-12 11:00:00
3901,17,India,Facebook,119,Posts,6.03,7,2023-06-12 12:00:00
3902,55,Australia,YouTube,193,Shorts,1.63,9,2023-06-12 13:00:00
3903,32,Pakistan,X,30,Shorts,7.15,1,2023-06-12 14:00:00
3904,49,India,Facebook,58,Stories,7.18,10,2023-06-12 15:00:00
3905,57,USA,Facebook,174,Posts,5.71,9,2023-06-12 16:00:00
3906,31,Australia,TikTok,15,Posts,1.36,3,2023-06-12 17:00:00
3907,53,Australia,YouTube,31,Stories,3.85,2,2023-06-12 18:00:00
3908,17,Pakistan,Facebook,354,Live,0.98,6,2023-06-12 19:00:00
3909,17,Australia,X,87,Stories,5.04,5,2023-06-12 20:00:00
3910,41,Germany,TikTok,294,Shorts,9.11,4,2023-06-12 21:00:00
3911,28,USA,Facebook,42,Shorts,0.52,4,2023-06-12 22:00:00
3912,62,UK,YouTube,91,Posts,3.03,8,2023-06-12 23:00:00
3913,46,USA,TikTok,325,Shorts,8.1,10,2023-06-13 00:00:00
3914,49,Germany,YouTube,160,Stories,0.59,3,2023-06-13 01:00:00
3915,54,Pakistan,YouTube,312,Posts,0.6,1,2023-06-13 02:00:00
3916,18,Pakistan,YouTube,290,Stories,6.3,5,2023-06-13 03:00:00
3917,23,India,TikTok,190,Stories,8.0,8,2023-06-13 04:00:00
3918,38,USA,Facebook,186,Posts,7.88,3,2023-06-13 05:00:00
3919,29,Brazil,Instagram,147,Live,7.91,2,2023-06-13 06:00:00
3920,42,Brazil,Facebook,210,Shorts,3.93,1,2023-06-13 07:00:00
3921,44,Pakistan,TikTok,146,Reels,8.89,4,2023-06-13 08:00:00
3922,54,Australia,Instagram,189,Reels,0.62,2,2023-06-13 09:00:00
3923,54,Pakistan,Instagram,245,Reels,3.47,8,2023-06-13 10:00:00
3924,16,Pakistan,Instagram,12,Shorts,3.7,10,2023-06-13 11:00:00
3925,32,Pakistan,X,76,Live,2.07,9,2023-06-13 12:00:00
3926,56,Pakistan,TikTok,292,Stories,3.69,10,2023-06-13 13:00:00
3927,45,Brazil,X,99,Posts,6.07,1,2023-06-13 14:00:00
3928,28,Brazil,Instagram,161,Live,5.44,2,2023-06-13 15:00:00
3929,36,UK,X,45,Reels,3.53,6,2023-06-13 16:00:00
3930,34,UK,X,335,Shorts,7.62,10,2023-06-13 17:00:00
3931,34,India,TikTok,305,Shorts,7.29,7,2023-06-13 18:00:00
3932,40,Pakistan,YouTube,273,Posts,3.17,2,2023-06-13 19:00:00
3933,37,Brazil,X,159,Stories,3.57,8,2023-06-13 20:00:00
3934,46,USA,X,279,Live,3.23,10,2023-06-13 21:00:00
3935,32,Germany,Instagram,158,Live,1.72,9,2023-06-13 22:00:00
3936,38,India,Instagram,57,Live,7.65,8,2023-06-13 23:00:00
3937,47,Brazil,Instagram,183,Stories,0.94,9,2023-06-14 00:00:00
3938,25,USA,Facebook,244,Stories,1.93,6,2023-06-14 01:00:00
3939,25,Pakistan,X,141,Stories,1.5,7,2023-06-14 02:00:00
3940,51,Canada,Instagram,259,Posts,8.34,6,2023-06-14 03:00:00
3941,23,Pakistan,TikTok,228,Shorts,0.92,7,2023-06-14 04:00:00
3942,35,UK,Facebook,184,Reels,6.81,3,2023-06-14 05:00:00
3943,47,Germany,YouTube,186,Stories,0.92,4,2023-06-14 06:00:00
3944,29,Brazil,X,263,Shorts,7.97,9,2023-06-14 07:00:00
3945,43,Brazil,X,247,Stories,9.17,3,2023-06-14 08:00:00
3946,61,Australia,TikTok,100,Reels,5.13,2,2023-06-14 09:00:00
3947,39,Germany,YouTube,201,Stories,8.14,7,2023-06-14 10:00:00
3948,30,Australia,YouTube,18,Shorts,7.21,6,2023-06-14 11:00:00
3949,37,Germany,Facebook,124,Posts,8.06,3,2023-06-14 12:00:00
3950,45,UK,X,273,Reels,7.78,6,2023-06-14 13:00:00
3951,19,Australia,Instagram,175,Shorts,2.45,7,2023-06-14 14:00:00
3952,28,USA,TikTok,76,Live,5.25,6,2023-06-14 15:00:00
3953,38,Australia,TikTok,183,Live,9.62,1,2023-06-14 16:00:00
3954,23,India,TikTok,174,Live,3.76,1,2023-06-14 17:00:00
3955,33,USA,TikTok,163,Posts,9.72,9,2023-06-14 18:00:00
3956,27,India,Instagram,158,Stories,6.04,6,2023-06-14 19:00:00
3957,46,Pakistan,Instagram,86,Stories,4.89,2,2023-06-14 20:00:00
3958,29,Germany,Facebook,61,Stories,6.75,1,2023-06-14 21:00:00
3959,49,USA,X,11,Posts,8.25,2,2023-06-14 22:00:00
3960,33,Germany,Instagram,116,Live,4.24,8,2023-06-14 23:00:00
3961,49,Pakistan,Facebook,52,Stories,0.81,5,2023-06-15 00:00:00
3962,26,Canada,YouTube,84,Posts,7.23,7,2023-06-15 01:00:00
3963,56,Brazil,X,320,Posts,9.58,7,2023-06-15 02:00:00
3964,27,Germany,Instagram,37,Shorts,6.44,2,2023-06-15 03:00:00
3965,64,Pakistan,YouTube,119,Stories,2.29,4,2023-06-15 04:00:00
3966,30,Germany,Facebook,7,Live,2.86,2,2023-06-15 05:00:00
3967,46,Pakistan,Instagram,8,Reels,9.14,7,2023-06-15 06:00:00
3968,64,India,Instagram,264,Posts,0.63,5,2023-06-15 07:00:00
3969,44,Pakistan,YouTube,46,Shorts,5.71,1,2023-06-15 08:00:00
3970,41,Australia,Instagram,13,Reels,2.01,2,2023-06-15 09:00:00
3971,33,Canada,TikTok,311,Posts,3.19,6,2023-06-15 10:00:00
3972,47,Germany,Instagram,149,Shorts,3.42,4,2023-06-15 11:00:00
3973,37,Pakistan,X,101,Stories,2.58,7,2023-06-15 12:00:00
3974,53,Pakistan,YouTube,280,Shorts,8.03,2,2023-06-15 13:00:00
3975,32,Germany,X,146,Posts,3.66,2,2023-06-15 14:00:00
3976,38,Brazil,Facebook,282,Stories,3.78,6,2023-06-15 15:00:00
3977,39,Canada,X,31,Live,4.8,8,2023-06-15 16:00:00
3978,23,Canada,TikTok,47,Shorts,9.07,1,2023-06-15 17:00:00
3979,56,Pakistan,TikTok,135,Reels,7.04,5,2023-06-15 18:00:00
3980,21,USA,X,220,Stories,1.09,1,2023-06-15 19:00:00
3981,20,India,Facebook,98,Stories,0.87,6,2023-06-15 20:00:00
3982,59,Canada,Instagram,12,Live,5.88,7,2023-06-15 21:00:00
3983,44,Canada,TikTok,90,Shorts,8.93,6,2023-06-15 22:00:00
3984,43,UK,X,349,Reels,3.57,9,2023-06-15 23:00:00
3985,26,Australia,X,142,Live,2.85,3,2023-06-16 00:00:00
3986,16,Canada,X,250,Shorts,7.61,8,2023-06-16 01:00:00
3987,58,India,Instagram,25,Reels,6.22,3,2023-06-16 02:00:00
3988,34,Australia,YouTube,269,Reels,5.87,7,2023-06-16 03:00:00
3989,24,Australia,Facebook,152,Posts,1.92,5,2023-06-16 04:00:00
3990,42,Germany,YouTube,188,Reels,2.17,1,2023-06-16 05:00:00
3991,49,Germany,Facebook,231,Shorts,3.18,4,2023-06-16 06:00:00
3992,59,Germany,Facebook,296,Live,2.46,9,2023-06-16 07:00:00
3993,19,Germany,X,40,Live,9.73,8,2023-06-16 08:00:00
3994,51,UK,TikTok,250,Posts,0.68,3,2023-06-16 09:00:00
3995,33,Canada,X,77,Shorts,6.45,2,2023-06-16 10:00:00
3996,30,Germany,Instagram,154,Reels,5.42,9,2023-06-16 11:00:00
3997,28,Pakistan,Facebook,5,Posts,3.57,1,2023-06-16 12:00:00
3998,34,USA,TikTok,73,Stories,8.93,9,2023-06-16 13:00:00
3999,64,Germany,Facebook,297,Shorts,6.87,7,2023-06-16 14:00:00
4000,21,Canada,Facebook,234,Posts,9.98,2,2023-06-16 15:00:00
4001,63,Germany,X,215,Live,2.1,5,2023-06-16 16:00:00
4002,27,UK,TikTok,76,Posts,1.33,2,2023-06-16 17:00:00
4003,52,India,TikTok,100,Stories,1.82,5,2023-06-16 18:00:00
4004,32,India,Facebook,88,Shorts,3.06,7,2023-06-16 19:00:00
4005,38,Canada,TikTok,232,Posts,4.46,5,2023-06-16 20:00:00
4006,41,Pakistan,TikTok,303,Reels,8.69,2,2023-06-16 21:00:00
4007,44,India,X,240,Shorts,3.19,5,2023-06-16 22:00:00
4008,48,Brazil,YouTube,297,Posts,9.19,10,2023-06-16 23:00:00
4009,42,India,Instagram,226,Posts,4.9,6,2023-06-17 00:00:00
4010,40,USA,YouTube,227,Shorts,6.65,5,2023-06-17 01:00:00
4011,25,Canada,TikTok,285,Live,3.01,2,2023-06-17 02:00:00
4012,62,Pakistan,Facebook,225,Reels,1.98,6,2023-06-17 03:00:00
4013,38,Canada,Instagram,220,Shorts,8.76,6,2023-06-17 04:00:00
4014,36,India,Instagram,235,Reels,1.54,2,2023-06-17 05:00:00
4015,36,India,Facebook,173,Reels,7.85,4,2023-06-17 06:00:00
4016,58,India,Instagram,333,Shorts,6.02,7,2023-06-17 07:00:00
4017,28,Australia,Facebook,46,Posts,8.68,1,2023-06-17 08:00:00
4018,52,UK,Instagram,262,Live,7.32,1,2023-06-17 09:00:00
4019,48,Germany,YouTube,200,Reels,3.18,6,2023-06-17 10:00:00
4020,39,Brazil,Instagram,100,Reels,5.96,7,2023-06-17 11:00:00
4021,59,UK,X,321,Posts,0.62,5,2023-06-17 12:00:00
4022,26,Canada,Facebook,18,Shorts,5.01,10,2023-06-17 13:00:00
4023,32,Brazil,Instagram,117,Live,1.32,8,2023-06-17 14:00:00
4024,19,USA,Facebook,81,Reels,4.57,4,2023-06-17 15:00:00
4025,62,Germany,X,281,Reels,1.54,3,2023-06-17 16:00:00
4026,40,USA,Instagram,324,Shorts,9.58,7,2023-06-17 17:00:00
4027,45,Pakistan,Instagram,164,Posts,5.47,4,2023-06-17 18:00:00
4028,24,Australia,X,317,Stories,9.18,1,2023-06-17 19:00:00
4029,36,Canada,X,123,Posts,0.71,8,2023-06-17 20:00:00
4030,35,Australia,X,165,Reels,6.56,5,2023-06-17 21:00:00
4031,34,Canada,Facebook,312,Reels,3.42,8,2023-06-17 22:00:00
4032,34,USA,X,355,Live,4.6,8,2023-06-17 23:00:00
4033,27,USA,Facebook,150,Posts,8.79,5,2023-06-18 00:00:00
4034,52,USA,YouTube,167,Stories,9.81,8,2023-06-18 01:00:00
4035,57,Canada,Instagram,183,Live,2.84,7,2023-06-18 02:00:00
4036,32,India,Instagram,93,Stories,9.51,3,2023-06-18 03:00:00
4037,52,USA,TikTok,227,Live,7.04,4,2023-06-18 04:00:00
4038,63,Australia,YouTube,270,Posts,9.54,7,2023-06-18 05:00:00
4039,54,Pakistan,X,243,Reels,5.84,4,2023-06-18 06:00:00
4040,43,Germany,X,312,Stories,9.63,6,2023-06-18 07:00:00
4041,56,Canada,YouTube,38,Posts,8.98,2,2023-06-18 08:00:00
4042,50,Brazil,X,171,Stories,1.72,2,2023-06-18 09:00:00
4043,62,Australia,TikTok,129,Posts,3.45,3,2023-06-18 10:00:00
4044,63,UK,Facebook,228,Live,2.81,10,2023-06-18 11:00:00
4045,33,Pakistan,Instagram,154,Posts,5.93,7,2023-06-18 12:00:00
4046,29,UK,YouTube,193,Live,8.13,3,2023-06-18 13:00:00
4047,50,Germany,Instagram,47,Reels,7.71,3,2023-06-18 14:00:00
4048,59,India,Facebook,33,Live,7.4,4,2023-06-18 15:00:00
4049,56,USA,YouTube,124,Shorts,4.07,10,2023-06-18 16:00:00
4050,22,Canada,Facebook,341,Reels,1.83,6,2023-06-18 17:00:00
4051,56,Australia,X,35,Posts,2.5,1,2023-06-18 18:00:00
4052,28,Brazil,X,185,Posts,7.55,6,2023-06-18 19:00:00
4053,33,USA,X,166,Shorts,1.9,8,2023-06-18 20:00:00
4054,52,Australia,Facebook,132,Posts,2.62,8,2023-06-18 21:00:00
4055,28,Canada,Facebook,259,Reels,4.53,6,2023-06-18 22:00:00
4056,51,UK,Facebook,298,Reels,1.19,6,2023-06-18 23:00:00
4057,46,USA,Instagram,258,Live,2.52,3,2023-06-19 00:00:00
4058,17,Germany,Facebook,134,Stories,1.92,2,2023-06-19 01:00:00
4059,31,India,X,16,Posts,9.54,7,2023-06-19 02:00:00
4060,24,Germany,TikTok,39,Shorts,2.32,8,2023-06-19 03:00:00
4061,24,India,Facebook,202,Reels,8.69,10,2023-06-19 04:00:00
4062,53,Pakistan,TikTok,252,Reels,1.59,6,2023-06-19 05:00:00
4063,26,Australia,X,114,Reels,8.76,5,2023-06-19 06:00:00
4064,37,USA,Facebook,332,Stories,6.19,4,2023-06-19 07:00:00
4065,48,USA,Instagram,249,Stories,8.57,1,2023-06-19 08:00:00
4066,51,Pakistan,Instagram,254,Posts,8.74,9,2023-06-19 09:00:00
4067,60,India,TikTok,321,Shorts,6.17,10,2023-06-19 10:00:00
4068,38,UK,Instagram,167,Stories,9.22,4,2023-06-19 11:00:00
4069,60,Canada,Instagram,52,Live,6.06,2,2023-06-19 12:00:00
4070,60,Germany,Instagram,75,Stories,7.27,4,2023-06-19 13:00:00
4071,49,Pakistan,X,138,Reels,4.45,5,2023-06-19 14:00:00
4072,24,Brazil,Instagram,243,Shorts,9.18,2,2023-06-19 15:00:00
4073,39,Brazil,YouTube,72,Posts,8.33,7,2023-06-19 16:00:00
4074,23,Australia,Facebook,282,Stories,2.08,3,2023-06-19 17:00:00
4075,22,Pakistan,Instagram,36,Reels,5.98,8,2023-06-19 18:00:00
4076,51,Germany,Instagram,127,Live,9.02,4,2023-06-19 19:00:00
4077,33,Germany,Instagram,26,Live,8.03,5,2023-06-19 20:00:00
4078,18,Australia,YouTube,159,Posts,9.64,3,2023-06-19 21:00:00
4079,43,Australia,Instagram,114,Posts,2.7,5,2023-06-19 22:00:00
4080,21,USA,Instagram,275,Stories,3.99,9,2023-06-19 23:00:00
4081,59,Germany,Facebook,304,Posts,5.32,2,2023-06-20 00:00:00
4082,59,Canada,YouTube,119,Reels,2.71,7,2023-06-20 01:00:00
4083,36,Brazil,YouTube,224,Reels,4.24,10,2023-06-20 02:00:00
4084,43,Canada,Instagram,234,Reels,5.61,8,2023-06-20 03:00:00
4085,55,India,YouTube,256,Stories,2.32,3,2023-06-20 04:00:00
4086,16,Pakistan,TikTok,253,Stories,2.94,4,2023-06-20 05:00:00
4087,51,Australia,YouTube,13,Posts,1.69,10,2023-06-20 06:00:00
4088,36,USA,YouTube,38,Stories,7.28,2,2023-06-20 07:00:00
4089,58,Canada,YouTube,232,Reels,3.93,10,2023-06-20 08:00:00
4090,50,UK,X,77,Shorts,2.59,9,2023-06-20 09:00:00
4091,28,Brazil,X,305,Reels,5.32,3,2023-06-20 10:00:00
4092,64,USA,X,216,Shorts,1.15,9,2023-06-20 11:00:00
4093,25,USA,YouTube,76,Posts,9.27,7,2023-06-20 12:00:00
